,symbol,country1,country2,value,date,type,category,url,title,StartDate,lastupdate
9057,MEXAUSXX051,Mexico,Australia,1414784,2022,Import,Products of animal origin,/mexico/imports/australia/products-animal-origin,Mexico Imports from Australia of Products of animal origin,1990.0,2023-12-07T10:05:00
9058,MEXAUSXX021,Mexico,Australia,16115616,2022,Import,Meat and edible meat offal,/mexico/imports/australia/meat-edible-meat-offal,Mexico Imports from Australia of Meat and edible meat offal,1990.0,2023-12-07T10:05:00
9059,MEXAUS99992,Mexico,Australia,280974191,2022,Export,Estimate Of Low Valued Import Transactions,/mexico/exports/australia/estimate-low-valued-import-transactions,Mexico exports of estimate of low valued import transactions to Australia,1994.0,2023-12-07T09:19:00
9060,MEXAUS99991,Mexico,Australia,391880540,2022,Import,Estimate Of Low Valued Import Transactions,/mexico/imports/australia/estimate-low-valued-import-transactions,Mexico Imports from Australia of Commodities not specified according to kind,1991.0,2023-12-07T09:19:00
9061,MEXAUS96111,Mexico,Australia,214,2022,Import,"Date, Sealing or Numbering Stamps, and the Like, Hand-operated",/mexico/imports/australia/stamps-date-numbering-sealing-stamps-like-including-devices-printing-embossing-labels,"Mexico Imports from Australia of Date, Sealing or Numbering Stamps, and the Like, Hand-operated",1994.0,2023-12-07T09:19:00
9062,MEXAUS96082,Mexico,Australia,688254,2022,Export,Pens; Mechanical Pencils; Holders,/mexico/exports/australia/pens-ball-point-soft-tip-mechanically-pencils,Mexico exports of pens; mechanical pencils; holders to Australia,1991.0,2023-12-07T09:19:00
9063,MEXAUS96032,Mexico,Australia,33238,2022,Export,"Brooms, Brushes, Hand-operated Mechanical Floor Sweepers",/mexico/exports/australia/brooms-brushes-mops-feather-dusters,"Mexico exports of brooms, brushes, hand-operated mechanical floor sweepers to Australia",1991.0,2023-12-07T09:19:00
9064,MEXAUS96031,Mexico,Australia,63599,2022,Import,"Brooms, Brushes, Hand-operated Mechanical Floor Sweepers",/mexico/imports/australia/brooms-brushes-mops-feather-dusters,"Mexico Imports from Australia of Brooms, Brushes, Hand-operated Mechanical Floor Sweepers",1991.0,2023-12-07T09:19:00
9065,MEXAUS95042,Mexico,Australia,14291983,2022,Export,"Articles for Funfair, Table or Parlour Games",/mexico/exports/australia/articles-arcade-table-parlor-games-parts,"Mexico exports of articles for funfair, table or parlour games to Australia",1991.0,2023-12-07T09:19:00
9066,MEXAUS95041,Mexico,Australia,299697,2022,Import,"Articles for Funfair, Table or Parlour Games",/mexico/imports/australia/articles-arcade-table-parlor-games-parts,"Mexico Imports from Australia of Articles for Funfair, Table or Parlour Games",1992.0,2023-12-07T09:19:00
9067,MEXAUS95032,Mexico,Australia,257697,2022,Export,Other Toys; Scale Models; Puzzles,/mexico/exports/australia/toys-scale-models-puzzles-parts,Mexico exports of other toys; scale models; puzzles to Australia,1991.0,2023-12-07T09:19:00
9068,MEXAUS94012,Mexico,Australia,111454,2022,Export,Seats (Other than Dentists or Barbers Chairs),/mexico/exports/australia/seats-except-barber-dental-parts,Mexico exports of seats (other than dentists or barbers chairs) to Australia,1991.0,2023-12-07T09:19:00
9069,MEXAUS94011,Mexico,Australia,30490,2022,Import,Seats (Other than Dentists or Barbers Chairs),/mexico/imports/australia/seats-except-barber-dental-parts,Mexico Imports from Australia of Seats (Other than Dentists or Barbers Chairs),1993.0,2023-12-07T09:19:00
9070,MEXAUS90322,Mexico,Australia,2431429,2022,Export,Automatic Regulating/Controlling Instruments and Apparatus,/mexico/exports/australia/automatic-regulating-control-instruments-parts,Mexico exports of automatic regulating/controlling instruments and apparatus to Australia,1995.0,2023-12-07T09:19:00
9071,MEXAUS90321,Mexico,Australia,12081071,2022,Import,Automatic Regulating/Controlling Instruments and Apparatus,/mexico/imports/australia/automatic-regulating-control-instruments-parts,Mexico Imports from Australia of Automatic Regulating/Controlling Instruments and Apparatus,1991.0,2023-12-07T09:19:00
9072,MEXAUS90312,Mexico,Australia,518748,2022,Export,Other Measuring or Checking Instruments and Machines,/mexico/exports/australia/machines-chapter-90-profile-project,Mexico exports of other measuring or checking instruments and machines to Australia,1998.0,2023-12-07T09:19:00
9073,MEXAUS90311,Mexico,Australia,817903,2022,Import,Other Measuring or Checking Instruments and Machines,/mexico/imports/australia/machines-chapter-90-profile-project,Mexico Imports from Australia of Other Measuring or Checking Instruments and Machines,1991.0,2023-12-07T09:19:00
9074,MEXAUS90301,Mexico,Australia,258443,2022,Import,"Oscilloscopes, Spectrum Analysers",/mexico/imports/australia/oscilloscopes-spectrum-analyzers-parts,"Mexico Imports from Australia of Oscilloscopes, Spectrum Analysers",1991.0,2023-12-07T09:19:00
9075,MEXAUS90291,Mexico,Australia,1227,2022,Import,"Revolution and production count, Taximeters, Odometers, Pedometers",/mexico/imports/australia/revolution-production-count-taximeters,"Mexico Imports from Australia of Revolution and production count, Taximeters, Odometers, Pedometers",1991.0,2023-12-07T09:19:00
9076,MEXAUS90271,Mexico,Australia,1722195,2022,Import,Instruments and Apparatus for Physical/Chemical Analysis,/mexico/imports/australia/instruments-apparatus-physical-chemical-analysis,Mexico Imports from Australia of Instruments and Apparatus for Physical/Chemical Analysis,1991.0,2023-12-07T09:19:00
9077,MEXAUS90261,Mexico,Australia,1171250,2022,Import,Instruments and Apparatus for Measuring/Checking of Liquids/Gases,/mexico/imports/australia/instruments-apparatus-measuring-checking-flow-level-pressure-variables-liquids-gases,Mexico Imports from Australia of Instruments and Apparatus for Measuring/Checking of Liquids/Gases,1991.0,2023-12-07T09:19:00
9078,MEXAUS90252,Mexico,Australia,154226,2022,Export,"Hydrometers, Thermometers, Pyrometers, Barometers, Hygrometers",/mexico/exports/australia/hydrometers-thermometers-pyrometers,"Mexico exports of hydrometers, thermometers, pyrometers, barometers, hygrometers to Australia",1999.0,2023-12-07T09:19:00
9079,MEXAUS90251,Mexico,Australia,41827,2022,Import,"Hydrometers, Thermometers, Pyrometers, Barometers, Hygrometers",/mexico/imports/australia/hydrometers-thermometers-pyrometers,"Mexico Imports from Australia of Hydrometers, Thermometers, Pyrometers, Barometers, Hygrometers",1991.0,2023-12-07T09:19:00
9080,MEXAUS90221,Mexico,Australia,276571,2022,Import,"Apparatus (The Use of X-rays or of Alpha, Beta/Gamma Radiations)",/mexico/imports/australia/apparatus-based-use-x-rays-alpha,"Mexico Imports from Australia of Apparatus (The Use of X-rays or of Alpha, Beta/Gamma Radiations)",1991.0,2023-12-07T09:19:00
9081,MEXAUS90212,Mexico,Australia,5447748,2022,Export,Orthopaedic Appliances; Splints & Other Fracture Appliances; Hearing Aid,/mexico/exports/australia/orthopaedic-appliances-including-crutches-surgical-belts-trusses-splints-fracture-appliances-artificial-parts-body,Mexico exports of orthopaedic appliances; splints & other fracture appliances; hearing aid to Australia,1996.0,2023-12-07T09:19:00
9082,MEXAUS90151,Mexico,Australia,2708872,2022,Import,"Surveying, Hydrographic, Oceanographic/Hydrological Instruments",/mexico/imports/australia/surveying-hydrographic-meteorological-instruments,"Mexico Imports from Australia of Surveying, Hydrographic, Oceanographic/Hydrological Instruments",1991.0,2023-12-07T09:19:00
9083,MEXAUS90192,Mexico,Australia,1424792,2022,Export,Mechano-therapy Appliances; Massage Apparatus; Ozone Therapy Apparatus,/mexico/exports/australia/mechano-therapy-appliances-massage-psychological-aptitude-testing-apparatus-ozone-oxygen-aerosol-therapy-artificial-respiration-apparatus,Mexico exports of mechano-therapy appliances; massage apparatus; ozone therapy apparatus to Australia,2000.0,2023-12-07T09:19:00
9084,MEXAUS90191,Mexico,Australia,2411271,2022,Import,Mechano-therapy Appliances; Massage Apparatus; Ozone Therapy Apparatus,/mexico/imports/australia/mechano-therapy-appliances-massage-psychological-aptitude-testing-apparatus-ozone-oxygen-aerosol-therapy-artificial-respiration-apparatus,Mexico Imports from Australia of Mechano-therapy Appliances; Massage Apparatus; Ozone Therapy Apparatus,1991.0,2023-12-07T09:19:00
9085,MEXAUS90182,Mexico,Australia,2783247,2022,Export,"Instruments and Appliances Used in Medical, Surgical, Dental/Veterinary",/mexico/exports/australia/medical-surgical-dental-veterinary-instruments-no-electrical,"Mexico exports of instruments and appliances used in medical, surgical, dental/veterinary to Australia",1991.0,2023-12-07T09:19:00
9086,MEXAUS90181,Mexico,Australia,1100302,2022,Import,"Instruments and Appliances Used in Medical, Surgical, Dental/Veterinary",/mexico/imports/australia/medical-surgical-dental-veterinary-instruments-no-electrical,"Mexico Imports from Australia of Instruments and Appliances Used in Medical, Surgical, Dental/Veterinary",1991.0,2023-12-07T09:19:00
9087,MEXAUS90172,Mexico,Australia,2865,2022,Export,"Drawing, Marking-out/Mathematical Calculating Instruments",/mexico/exports/australia/drawing-math-measuring-instruments-parts,"Mexico exports of drawing, marking-out/mathematical calculating instruments to Australia",1992.0,2023-12-07T09:19:00
9088,MEXAUS90171,Mexico,Australia,1097,2022,Import,"Drawing, Marking-out/Mathematical Calculating Instruments",/mexico/imports/australia/drawing-math-measuring-instruments-parts,"Mexico Imports from Australia of Drawing, Marking-out/Mathematical Calculating Instruments",1991.0,2023-12-07T09:19:00
9089,MEXAUS87141,Mexico,Australia,20740,2022,Import,"Parts, Accessories, of Motor-cycles, Side-cars, Cycles",/mexico/imports/australia/parts-accessories-cycles-invalid-carriages,"Mexico Imports from Australia of Parts, Accessories, of Motor-cycles, Side-cars, Cycles",1998.0,2023-12-07T09:19:00
9090,MEXAUS87082,Mexico,Australia,25221818,2022,Export,Parts and Accessories of the Motor Vehicles,/mexico/exports/australia/parts-accessories-motor-vehicles-headings-8701-8705,Mexico exports of parts and accessories of the motor vehicles to Australia,1991.0,2023-12-07T09:19:00
9091,MEXAUS87081,Mexico,Australia,11432858,2022,Import,Parts and Accessories of the Motor Vehicles,/mexico/imports/australia/parts-accessories-motor-vehicles-headings-8701-8705,Mexico Imports from Australia of Parts and Accessories of the Motor Vehicles,1991.0,2023-12-07T09:19:00
9092,MEXAUS87042,Mexico,Australia,45030355,2022,Export,Motor vehicles for transport of goods,/mexico/exports/australia/motor-vehicles-transport-goods,Mexico exports of motor vehicles for transport of goods to Australia,2001.0,2023-12-07T09:19:00
9093,MEXAUS87032,Mexico,Australia,305429541,2022,Export,Motor cars and vehicles for transporting persons,/mexico/exports/australia/motor-cars-vehicles-transporting-persons,Mexico exports of motor cars and vehicles for transporting persons to Australia,1998.0,2023-12-07T09:19:00
9094,MEXAUS85471,Mexico,Australia,14767,2022,Import,Insulating Fittings for Electrical Machines,/mexico/imports/australia/insulating-fittings-assembly,Mexico Imports from Australia of Insulating Fittings for Electrical Machines,1991.0,2023-12-07T09:19:00
9095,MEXAUS85421,Mexico,Australia,3460271,2022,Import,Electronic Integrated Circuits and Microassemblies,/mexico/imports/australia/electronic-integrated-circuits-microassembled,Mexico Imports from Australia of Electronic Integrated Circuits and Microassemblies,1991.0,2023-12-07T09:19:00
9096,MEXAUS85451,Mexico,Australia,66638,2022,Import,"Carbon Electrodes, Carbon Brushes, Lamp Carbons, Battery Carbons",/mexico/imports/australia/carbon-electrodes-brushes-lamp-carbons,"Mexico Imports from Australia of Carbon Electrodes, Carbon Brushes, Lamp Carbons, Battery Carbons",1995.0,2023-12-07T09:19:00
9097,MEXAUS85442,Mexico,Australia,657290,2022,Export,"Insulated Wire, Cable and Other Insulated Electric Conductors",/mexico/exports/australia/insulated-wire-cable-optically-sheath-fiber-cables,"Mexico exports of insulated wire, cable and other insulated electric conductors to Australia",1992.0,2023-12-07T09:19:00
9098,MEXAUS85441,Mexico,Australia,361637,2022,Import,"Insulated Wire, Cable and Other Insulated Electric Conductors",/mexico/imports/australia/insulated-wire-cable-optically-sheath-fiber-cables,"Mexico Imports from Australia of Insulated Wire, Cable and Other Insulated Electric Conductors",1991.0,2023-12-07T09:19:00
9099,MEXAUS85432,Mexico,Australia,154983,2022,Export,"Electrical Machines and Apparatus, Having Individual Functions",/mexico/exports/australia/electrical-machinery-individual-functions,"Mexico exports of electrical machines and apparatus, having individual functions to Australia",1993.0,2023-12-07T09:19:00
9100,MEXAUS85431,Mexico,Australia,928019,2022,Import,"Electrical Machines and Apparatus, Having Individual Functions",/mexico/imports/australia/electrical-machinery-individual-functions,"Mexico Imports from Australia of Electrical Machines and Apparatus, Having Individual Functions",1993.0,2023-12-07T09:19:00
9101,MEXAUS85411,Mexico,Australia,6945528,2022,Import,"Diodes, Transistors and Similar Semi-conductor Devices",/mexico/imports/australia/semiconductor-devices-light-emit-diodes,"Mexico Imports from Australia of Diodes, Transistors and Similar Semi-conductor Devices",1991.0,2023-12-07T09:19:00
9102,MEXAUS85351,Mexico,Australia,478064,2022,Import,Electrical Apparatus for Switching or Protecting Electrical Circuits,/mexico/imports/australia/electrical-apparatus-switching-over-1000v,Mexico Imports from Australia of Electrical Apparatus for Switching or Protecting Electrical Circuits,1994.0,2023-12-07T09:19:00
